league,comp,round,h_coach,h_team,h_img,h_score,a_score,a_img,a_team,a_coach,uuid,ID
REL,Season 7 Div 5B,10,,Incandescent  Dragons,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Vampire.png,Heroes of the Sword Coast,KingoftheCosmos,00000000,0
REL,Season 7 Div 5B,9,,Incandescent  Dragons,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,Eternal  Watchers,,00000000,0
REL,Season 7 Div 5B,9,KingoftheCosmos,Heroes of the Sword Coast,http://images.bb2.cyanide-studio.com/races/Picto_Vampire.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Really Famous Medics,canttablemehere,00000000,0
REL,Season 7 Div 5B,9,Kyle Myr,Cowboy Dorfs,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Tragedy + Time,Knockoff,00000000,0
REL,Season 7 Div 5B,9,TheLichthatLies,Lich's Skull Crushers,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,Pantheon Passers,tself55,00000000,0
REL,Season 7 Div 5B,9,Ghazgkull,YOU Worship Chaos,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,Ogrenized Crime,Spicasaurus,00000000,0
REL,Season 7 Div 5B,9,Spirit Crusher,Rottingham Rockers,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,"You're a lizard, 'Arry!",Tsukari,00000000,0
REL,Season 7 Div 5B,9,Wugambino,Hufflepuff Heroes,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,High Fivers,Uber The Noober,00000000,0
REL,Season 7 Div 5B,8,,Eternal  Watchers,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,Cowboy Dorfs,Kyle Myr,00000000,0
REL,Season 7 Div 5B,8,KingoftheCosmos,Heroes of the Sword Coast,http://images.bb2.cyanide-studio.com/races/Picto_Vampire.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,Lich's Skull Crushers,TheLichthatLies,00000000,0
REL,Season 7 Div 5B,8,,Incandescent  Dragons,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,YOU Worship Chaos,Ghazgkull,00000000,0
REL,Season 7 Div 5B,8,canttablemehere,Really Famous Medics,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Rottingham Rockers,Spirit Crusher,00000000,0
REL,Season 7 Div 5B,8,Knockoff,Tragedy + Time,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,Hufflepuff Heroes,Wugambino,00000000,0
REL,Season 7 Div 5B,8,tself55,Pantheon Passers,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,High Fivers,Uber The Noober,00000000,0
REL,Season 7 Div 5B,8,Spicasaurus,Ogrenized Crime,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,"You're a lizard, 'Arry!",Tsukari,00000000,0
REL,Season 7 Div 5B,7,Spirit Crusher,Rottingham Rockers,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,Eternal  Watchers,,00000000,0
REL,Season 7 Div 5B,7,Wugambino,Hufflepuff Heroes,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,YOU Worship Chaos,Ghazgkull,00000000,0
REL,Season 7 Div 5B,7,Uber The Noober,High Fivers,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,Lich's Skull Crushers,TheLichthatLies,00000000,0
REL,Season 7 Div 5B,7,Tsukari,"You're a lizard, 'Arry!",http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,Cowboy Dorfs,Kyle Myr,00000000,0
REL,Season 7 Div 5B,7,Spicasaurus,Ogrenized Crime,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Vampire.png,Heroes of the Sword Coast,KingoftheCosmos,00000000,0
REL,Season 7 Div 5B,7,tself55,Pantheon Passers,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,Incandescent  Dragons,,00000000,0
REL,Season 7 Div 5B,7,Knockoff,Tragedy + Time,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Really Famous Medics,canttablemehere,00000000,0
REL,Season 7 Div 5B,6,,Eternal  Watchers,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Vampire.png,Heroes of the Sword Coast,KingoftheCosmos,00000000,0
REL,Season 7 Div 5B,6,,Incandescent  Dragons,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,Cowboy Dorfs,Kyle Myr,00000000,0
REL,Season 7 Div 5B,6,canttablemehere,Really Famous Medics,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,Lich's Skull Crushers,TheLichthatLies,00000000,0
REL,Season 7 Div 5B,6,Knockoff,Tragedy + Time,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,YOU Worship Chaos,Ghazgkull,00000000,0
REL,Season 7 Div 5B,6,tself55,Pantheon Passers,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Rottingham Rockers,Spirit Crusher,00000000,0
REL,Season 7 Div 5B,6,Spicasaurus,Ogrenized Crime,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,Hufflepuff Heroes,Wugambino,00000000,0
REL,Season 7 Div 5B,6,Tsukari,"You're a lizard, 'Arry!",http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,High Fivers,Uber The Noober,00000000,0
REL,Season 7 Div 5B,5,,Eternal  Watchers,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,"You're a lizard, 'Arry!",Tsukari,00000000,0
REL,Season 7 Div 5B,5,Uber The Noober,High Fivers,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,Ogrenized Crime,Spicasaurus,00000000,0
REL,Season 7 Div 5B,5,Wugambino,Hufflepuff Heroes,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,Pantheon Passers,tself55,00000000,0
REL,Season 7 Div 5B,5,Spirit Crusher,Rottingham Rockers,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Tragedy + Time,Knockoff,00000000,0
REL,Season 7 Div 5B,5,Ghazgkull,YOU Worship Chaos,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Really Famous Medics,canttablemehere,00000000,0
REL,Season 7 Div 5B,5,TheLichthatLies,Lich's Skull Crushers,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,Incandescent  Dragons,,00000000,0
REL,Season 7 Div 5B,5,Kyle Myr,Cowboy Dorfs,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Vampire.png,Heroes of the Sword Coast,KingoftheCosmos,00000000,0
REL,Season 7 Div 5B,4,,Eternal  Watchers,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Really Famous Medics,canttablemehere,00000000,0
REL,Season 7 Div 5B,4,Knockoff,Tragedy + Time,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,Incandescent  Dragons,,00000000,0
REL,Season 7 Div 5B,4,tself55,Pantheon Passers,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Vampire.png,Heroes of the Sword Coast,KingoftheCosmos,00000000,0
REL,Season 7 Div 5B,4,Spicasaurus,Ogrenized Crime,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,Cowboy Dorfs,Kyle Myr,00000000,0
REL,Season 7 Div 5B,4,Tsukari,"You're a lizard, 'Arry!",http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,Lich's Skull Crushers,TheLichthatLies,00000000,0
REL,Season 7 Div 5B,4,Uber The Noober,High Fivers,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,YOU Worship Chaos,Ghazgkull,00000000,0
REL,Season 7 Div 5B,4,Wugambino,Hufflepuff Heroes,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Rottingham Rockers,Spirit Crusher,00000000,0
REL,Season 7 Div 5B,3,,Eternal  Watchers,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,YOU Worship Chaos,Ghazgkull,00000000,0
REL,Season 7 Div 5B,3,TheLichthatLies,Lich's Skull Crushers,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Rottingham Rockers,Spirit Crusher,00000000,0
REL,Season 7 Div 5B,3,Kyle Myr,Cowboy Dorfs,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,Hufflepuff Heroes,Wugambino,00000000,0
REL,Season 7 Div 5B,3,KingoftheCosmos,Heroes of the Sword Coast,http://images.bb2.cyanide-studio.com/races/Picto_Vampire.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,High Fivers,Uber The Noober,00000000,0
REL,Season 7 Div 5B,3,,Incandescent  Dragons,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,"You're a lizard, 'Arry!",Tsukari,00000000,0
REL,Season 7 Div 5B,3,canttablemehere,Really Famous Medics,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,Ogrenized Crime,Spicasaurus,00000000,0
REL,Season 7 Div 5B,3,Knockoff,Tragedy + Time,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,Pantheon Passers,tself55,00000000,0
REL,Season 7 Div 5B,2,Spicasaurus,Ogrenized Crime,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,0,4,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,Pantheon Passers,tself55,0039b76f,3782511
REL,Season 7 Div 5B,2,TheLichthatLies,Lich's Skull Crushers,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,Eternal  Watchers,,00000000,0
REL,Season 7 Div 5B,2,Ghazgkull,YOU Worship Chaos,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,Cowboy Dorfs,Kyle Myr,00000000,0
REL,Season 7 Div 5B,2,Spirit Crusher,Rottingham Rockers,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Vampire.png,Heroes of the Sword Coast,KingoftheCosmos,00000000,0
REL,Season 7 Div 5B,2,Wugambino,Hufflepuff Heroes,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,,,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,Incandescent  Dragons,,00000000,0
REL,Season 7 Div 5B,2,Uber The Noober,High Fivers,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Really Famous Medics,canttablemehere,00000000,0
REL,Season 7 Div 5B,2,Tsukari,"You're a lizard, 'Arry!",http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Tragedy + Time,Knockoff,00000000,0
REL,Season 7 Div 5B,1,,Incandescent  Dragons,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,0,1,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Rottingham Rockers,Spirit Crusher,003991c3,3772867
REL,Season 7 Div 5B,1,Spicasaurus,Ogrenized Crime,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,1,0,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,Eternal  Watchers,,003991bc,3772860
REL,Season 7 Div 5B,1,Knockoff,Tragedy + Time,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,0,1,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,High Fivers,Uber The Noober,00395628,3757608
REL,Season 7 Div 5B,1,KingoftheCosmos,Heroes of the Sword Coast,http://images.bb2.cyanide-studio.com/races/Picto_Vampire.png,0,1,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,YOU Worship Chaos,Ghazgkull,003953ee,3757038
REL,Season 7 Div 5B,1,canttablemehere,Really Famous Medics,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,0,1,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,Hufflepuff Heroes,Wugambino,00393973,3750259
REL,Season 7 Div 5B,1,Kyle Myr,Cowboy Dorfs,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,0,1,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,Lich's Skull Crushers,TheLichthatLies,00390f0b,3739403
REL,Season 7 Div 5B,1,tself55,Pantheon Passers,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,1,2,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,"You're a lizard, 'Arry!",Tsukari,00390782,3737474
REL,Season 7 Div 5C,13,Stouticus,Grungy Desserts,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,"Frozen, Dead North",dsharpe356,00000000,0
REL,Season 7 Div 5C,13,Tencoin,Khorne's Glory,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,Le Gland Bleu,Thessa,00000000,0
REL,Season 7 Div 5C,13,Bussunda,Cantakerous Cretaceans,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,Doom Anvils,Voltron,00000000,0
REL,Season 7 Div 5C,13,SoulOfDragnFire,Pro-in a Party,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Royal Rumble Boys,AGrain,00000000,0
REL,Season 7 Div 5C,13,NegativePro,SayHelloToMyLittleFriends,http://images.bb2.cyanide-studio.com/races/Picto_Goblin.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,Khemri do it? Yes we can!,McMacky,00000000,0
REL,Season 7 Div 5C,13,Formosus,The Merry Ballers,http://images.bb2.cyanide-studio.com/races/Picto_Kislev.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,Jazz Poison,Spacelion,00000000,0
REL,Season 7 Div 5C,13,Ravenpoe,Shrek Allstars,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,IronsForge,The Triarii,00000000,0
REL,Season 7 Div 5C,12,McMacky,Khemri do it? Yes we can!,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,"Frozen, Dead North",dsharpe356,00000000,0
REL,Season 7 Div 5C,12,AGrain,Royal Rumble Boys,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,Jazz Poison,Spacelion,00000000,0
REL,Season 7 Div 5C,12,Voltron,Doom Anvils,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,IronsForge,The Triarii,00000000,0
REL,Season 7 Div 5C,12,Thessa,Le Gland Bleu,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,Shrek Allstars,Ravenpoe,00000000,0
REL,Season 7 Div 5C,12,Stouticus,Grungy Desserts,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Kislev.png,The Merry Ballers,Formosus,00000000,0
REL,Season 7 Div 5C,12,Tencoin,Khorne's Glory,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Goblin.png,SayHelloToMyLittleFriends,NegativePro,00000000,0
REL,Season 7 Div 5C,12,Bussunda,Cantakerous Cretaceans,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,Pro-in a Party,SoulOfDragnFire,00000000,0
REL,Season 7 Div 5C,11,The Triarii,IronsForge,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,"Frozen, Dead North",dsharpe356,00000000,0
REL,Season 7 Div 5C,11,Spacelion,Jazz Poison,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,Shrek Allstars,Ravenpoe,00000000,0
REL,Season 7 Div 5C,11,McMacky,Khemri do it? Yes we can!,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Kislev.png,The Merry Ballers,Formosus,00000000,0
REL,Season 7 Div 5C,11,AGrain,Royal Rumble Boys,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Goblin.png,SayHelloToMyLittleFriends,NegativePro,00000000,0
REL,Season 7 Div 5C,11,Voltron,Doom Anvils,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,Pro-in a Party,SoulOfDragnFire,00000000,0
REL,Season 7 Div 5C,11,Thessa,Le Gland Bleu,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,Cantakerous Cretaceans,Bussunda,00000000,0
REL,Season 7 Div 5C,11,Stouticus,Grungy Desserts,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Khorne's Glory,Tencoin,00000000,0
REL,Season 7 Div 5C,10,SoulOfDragnFire,Pro-in a Party,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,"Frozen, Dead North",dsharpe356,00000000,0
REL,Season 7 Div 5C,10,NegativePro,SayHelloToMyLittleFriends,http://images.bb2.cyanide-studio.com/races/Picto_Goblin.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,Cantakerous Cretaceans,Bussunda,00000000,0
REL,Season 7 Div 5C,10,Formosus,The Merry Ballers,http://images.bb2.cyanide-studio.com/races/Picto_Kislev.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Khorne's Glory,Tencoin,00000000,0
REL,Season 7 Div 5C,10,Ravenpoe,Shrek Allstars,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Grungy Desserts,Stouticus,00000000,0
REL,Season 7 Div 5C,10,The Triarii,IronsForge,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,Le Gland Bleu,Thessa,00000000,0
REL,Season 7 Div 5C,10,Spacelion,Jazz Poison,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,Doom Anvils,Voltron,00000000,0
REL,Season 7 Div 5C,10,McMacky,Khemri do it? Yes we can!,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Royal Rumble Boys,AGrain,00000000,0
REL,Season 7 Div 5C,9,dsharpe356,"Frozen, Dead North",http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,Le Gland Bleu,Thessa,00000000,0
REL,Season 7 Div 5C,9,Voltron,Doom Anvils,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Grungy Desserts,Stouticus,00000000,0
REL,Season 7 Div 5C,9,AGrain,Royal Rumble Boys,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Khorne's Glory,Tencoin,00000000,0
REL,Season 7 Div 5C,9,McMacky,Khemri do it? Yes we can!,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,Cantakerous Cretaceans,Bussunda,00000000,0
REL,Season 7 Div 5C,9,Spacelion,Jazz Poison,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,Pro-in a Party,SoulOfDragnFire,00000000,0
REL,Season 7 Div 5C,9,The Triarii,IronsForge,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Goblin.png,SayHelloToMyLittleFriends,NegativePro,00000000,0
REL,Season 7 Div 5C,9,Ravenpoe,Shrek Allstars,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Kislev.png,The Merry Ballers,Formosus,00000000,0
REL,Season 7 Div 5C,8,dsharpe356,"Frozen, Dead North",http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Goblin.png,SayHelloToMyLittleFriends,NegativePro,00000000,0
REL,Season 7 Div 5C,8,SoulOfDragnFire,Pro-in a Party,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Kislev.png,The Merry Ballers,Formosus,00000000,0
REL,Season 7 Div 5C,8,Bussunda,Cantakerous Cretaceans,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,Shrek Allstars,Ravenpoe,00000000,0
REL,Season 7 Div 5C,8,Tencoin,Khorne's Glory,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,IronsForge,The Triarii,00000000,0
REL,Season 7 Div 5C,8,Stouticus,Grungy Desserts,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,Jazz Poison,Spacelion,00000000,0
REL,Season 7 Div 5C,8,Thessa,Le Gland Bleu,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,Khemri do it? Yes we can!,McMacky,00000000,0
REL,Season 7 Div 5C,8,Voltron,Doom Anvils,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Royal Rumble Boys,AGrain,00000000,0
REL,Season 7 Div 5C,7,Formosus,The Merry Ballers,http://images.bb2.cyanide-studio.com/races/Picto_Kislev.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,"Frozen, Dead North",dsharpe356,00000000,0
REL,Season 7 Div 5C,7,Ravenpoe,Shrek Allstars,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Goblin.png,SayHelloToMyLittleFriends,NegativePro,00000000,0
REL,Season 7 Div 5C,7,The Triarii,IronsForge,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,Pro-in a Party,SoulOfDragnFire,00000000,0
REL,Season 7 Div 5C,7,Spacelion,Jazz Poison,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,Cantakerous Cretaceans,Bussunda,00000000,0
REL,Season 7 Div 5C,7,McMacky,Khemri do it? Yes we can!,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Khorne's Glory,Tencoin,00000000,0
REL,Season 7 Div 5C,7,AGrain,Royal Rumble Boys,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Grungy Desserts,Stouticus,00000000,0
REL,Season 7 Div 5C,7,Voltron,Doom Anvils,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,Le Gland Bleu,Thessa,00000000,0
REL,Season 7 Div 5C,6,dsharpe356,"Frozen, Dead North",http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Khorne's Glory,Tencoin,00000000,0
REL,Season 7 Div 5C,6,Stouticus,Grungy Desserts,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,Cantakerous Cretaceans,Bussunda,00000000,0
